資料集Id,資料集名稱,資料集提供機關名稱,資料集連結,主要欄位說明,資料資源下載連結,資料資源檔案格式,metadata文字編碼
17566,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：南投縣,財政部財政資訊中心,data.gov.tw/node/17566,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211454571.CSV,CSV,UTF-8
17567,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：屏東縣,財政部財政資訊中心,data.gov.tw/node/17567,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211463871.CSV,CSV,UTF-8
17568,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：苗栗縣,財政部財政資訊中心,data.gov.tw/node/17568,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211484771.CSV,CSV,UTF-8
17569,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：桃園縣,財政部財政資訊中心,data.gov.tw/node/17569,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211472971.CSV,CSV,UTF-8
17570,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：高雄市,財政部財政資訊中心,data.gov.tw/node/17570,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211493371.CSV,CSV,UTF-8
17571,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：基隆市,財政部財政資訊中心,data.gov.tw/node/17571,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211462071.CSV,CSV,UTF-8
17572,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：連江縣,財政部財政資訊中心,data.gov.tw/node/17572,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211485971.CSV,CSV,UTF-8
17573,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：雲林縣,財政部財政資訊中心,data.gov.tw/node/17573,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211492371.CSV,CSV,UTF-8
17574,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：新北市,財政部財政資訊中心,data.gov.tw/node/17574,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211465871.CSV,CSV,UTF-8
17575,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：新竹市,財政部財政資訊中心,data.gov.tw/node/17575,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/5721147871.CSV,CSV,UTF-8
17576,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：新竹縣,財政部財政資訊中心,data.gov.tw/node/17576,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211471871.CSV,CSV,UTF-8
17577,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：嘉義市,財政部財政資訊中心,data.gov.tw/node/17577,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211455671.CSV,CSV,UTF-8
17578,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：嘉義縣,財政部財政資訊中心,data.gov.tw/node/17578,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/5721146871.CSV,CSV,UTF-8
17579,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：彰化縣,財政部財政資訊中心,data.gov.tw/node/17579,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211464871.CSV,CSV,UTF-8
17580,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：臺中市,財政部財政資訊中心,data.gov.tw/node/17580,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211474771.CSV,CSV,UTF-8
17581,綜合所得稅申報與核定之應納與應補退稅戶數金額各級距申報統計表-縣市別：臺北市,財政部財政資訊中心,data.gov.tw/node/17581,"級距：萬元,納稅單位,應納稅額申報,應納稅額核定,應納稅額,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額申報,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額核定,基本稅額與一般所得稅額之差額扣抵海外已繳納所得稅可扣抵稅額後之餘額差額,退稅案件申退件數,退稅案件申退金額,退稅案件核退件數,退稅案件核退金額,補稅案件申報自繳件數,補稅案件申報自繳金額,補稅案件核定補稅件數,補稅案件核定補稅金額,不退補案件申報件數,不退補案件核定件數",http://www.fia.gov.tw/public/Attachment/57211475871.CSV,CSV,UTF-8
